Row,Timestamp_ms,RawEEG,Delta,Theta,Alpha,Beta,Gamma,DominantBand
40999,254798,-36.1973,-18.6901,-1.4923,0.4532,-0.5676,-1.1781,Delta
41000,254802,-42.7715,-19.4099,-2.2143,-0.4433,-3.0958,-1.7994,Delta
41001,254808,-49.0273,-20.5409,-3.2454,-1.4526,-5.2502,-2.1524,Delta
41002,254827,-53.7168,-21.9116,-4.3569,-2.3647,-6.5681,-2.1221,Delta
41003,254827,-55.6094,-23.2678,-5.2726,-2.9608,-6.6685,-1.6504,Delta
41004,254827,-52.7246,-24.2211,-5.6223,-2.9694,-5.0504,-0.6040,Delta
41005,254827,-40.6074,-24.0619,-4.7619,-1.9085,-0.5785,1.4614,Delta
41006,254827,-15.5957,-21.8580,-1.9215,0.7495,7.7469,4.7774,Delta
41007,254831,25.4414,-16.5229,3.7048,5.4957,20.6030,9.3873,Beta
41008,254842,77.8496,-7.4653,12.2765,12.1778,36.3908,14.2046,Beta
41009,254843,132.7676,5.1192,23.1118,19.9338,51.7931,17.7474,Beta
41010,254843,178.9121,20.1341,34.7091,27.3204,62.6764,18.6419,Beta
41011,254845,202.1094,35.4422,44.7355,32.3815,64.3967,15.6023,Beta
41012,254849,190.0664,48.1299,50.4374,33.0813,53.2455,8.0616,Beta
41013,254853,134.6016,54.9261,49.1424,27.7432,27.4349,-3.6629,Delta
41014,254861,38.6230,53.1447,39.2228,15.8391,-10.9504,-17.6747,Delta
41015,254861,-77.9824,42.0074,21.2959,-1.1275,-54.2050,-30.1090,Beta
41016,254876,-184.5156,23.3243,-1.4429,-19.6473,-90.7668,-36.6049,Beta
41017,254876,-253.7910,0.9353,-24.2289,-35.4125,-110.1694,-34.7113,Beta
41018,254876,-273.4023,-20.7084,-42.4603,-44.9587,-107.6608,-25.1888,Beta
41019,254876,-252.2910,-38.3486,-53.5433,-47.1348,-86.8371,-12.0318,Beta
41020,254882,-208.0820,-50.5057,-57.1588,-42.9262,-56.1045,0.4050,Theta
41021,254884,-161.7480,-57.5665,-54.9716,-34.8375,-25.3578,8.7405,Delta
41022,254887,-124.5615,-60.7996,-49.2739,-25.4447,-1.1270,12.2667,Delta
41023,254896,-100.6963,-61.6847,-42.1853,-16.7044,14.0145,11.9421,Delta
41024,254896,-88.5332,-61.4179,-35.1709,-9.6603,20.7879,9.4734,Delta
41025,254899,-84.2188,-60.7582,-28.9940,-4.5777,21.5880,6.4125,Delta
41026,254903,-82.1787,-59.9322,-23.7365,-1.1018,19.5461,3.9920,Delta
41027,254907,-79.1465,-58.8777,-19.1677,1.3089,17.0258,2.6468,Delta
41028,254927,-71.6299,-57.2551,-14.8077,3.3025,15.8627,2.5639,Delta
41029,254927,-59.9214,-54.7849,-10.3207,5.2723,16.4535,3.2985,Delta
41030,254928,-48.3101,-51.5663,-5.8221,7.1303,17.5655,3.8998,Delta
41031,254928,-40.0477,-47.9536,-1.6737,8.5782,17.8248,3.8061,Delta
41032,254928,-32.8547,-44.0791,2.0540,9.6270,17.4610,3.4827,Delta
41033,254931,-24.4727,-39.8779,5.5069,10.4752,17.2395,3.3988,Delta
41034,254942,-14.4141,-35.2526,8.8398,11.2909,17.5443,3.6162,Delta
41035,254943,-7.6934,-30.5243,11.7448,11.7930,17.1083,3.3430,Delta
41036,254943,-6.2832,-26.1410,13.8323,11.6724,15.0534,2.3445,Delta
41037,254946,-8.1367,-22.3369,14.9997,10.9253,11.8261,1.1172,Delta
41038,254951,-9.4727,-19.0137,15.5059,9.8684,8.7473,0.3470,Delta
41039,254964,-10.0430,-16.0627,15.5761,8.7289,6.3344,0.0229,Delta
41040,254967,-9.3555,-13.3460,15.4271,7.6872,4.8145,0.0581,Theta
41041,254968,-5.9258,-10.6193,15.3496,6.9635,4.5446,0.5214,Theta
41042,254969,2.9746,-7.4420,15.7904,6.8878,6.2117,1.6568,Theta
41043,254970,17.2969,-3.4237,17.0696,7.6287,9.7904,3.2657,Theta
41044,254994,32.9844,1.4538,19.0676,8.9406,13.9384,4.5881,Theta
41045,254995,44.7695,6.7779,21.2371,10.2426,16.6999,4.8654,Theta
41046,254995,50.6953,12.0195,23.0013,11.0290,17.0411,4.0613,Theta
41047,254995,51.5508,16.7688,24.0045,11.0745,15.1248,2.6520,Theta
41048,254995,48.8984,20.7866,24.1268,10.3948,11.7249,1.1408,Theta
41049,254995,46.7578,24.1866,23.6343,9.3416,8.3840,0.2043,Delta
41050,255003,46.8906,27.2143,22.8847,8.2823,6.1129,0.0002,Delta
41051,255003,50.7500,30.2082,22.2719,7.5537,5.5168,0.5044,Delta
41052,255005,59.8281,33.5927,22.2137,7.4618,6.9855,1.6770,Delta
41053,255009,70.8086,37.4778,22.7308,7.9099,9.5017,2.8197,Delta
41054,255017,79.9258,41.6553,23.5099,8.5250,11.5612,3.3048,Delta
41055,255021,81.4570,45.4730,23.8281,8.6314,11.1662,2.4596,Delta
41056,255021,74.9531,48.3108,23.1166,7.8042,7.8107,0.5700,Delta
41057,255024,63.7461,49.8854,21.2513,6.0819,2.5942,-1.4941,Delta
41058,255029,52.6406,50.3355,18.5662,3.8977,-2.5656,-2.8621,Delta
41059,255046,47.8711,50.2933,15.8523,2.0170,-5.3338,-2.7638,Delta
41060,255046,52.6406,50.5860,13.9708,1.1406,-4.3434,-1.1325,Delta
41061,255046,67.1133,51.9672,13.5632,1.6643,0.4372,1.5379,Delta
41062,255046,85.4375,54.6347,14.5867,3.3173,6.9587,3.9947,Delta
41063,255057,101.3320,58.2533,16.4532,5.3994,12.5880,5.2330,Delta
41064,255057,111.3164,62.2390,18.4157,7.1955,15.5784,5.0239,Delta
41065,255057,113.6953,65.9304,19.7721,8.1505,15.2068,3.5922,Delta
41066,255059,107.7891,68.6803,19.9522,7.9104,11.4815,1.3007,Delta
41067,255064,95.4141,70.0582,18.7048,6.4529,5.3344,-1.2429,Delta
41068,255075,81.1406,70.0514,16.2539,4.1705,-1.3644,-3.2165,Delta
41069,255079,69.9688,69.0570,13.2104,1.7253,-6.5443,-3.9863,Delta
41070,255080,65.4141,67.7175,10.3369,-0.1998,-8.7336,-3.3739,Delta
41071,255080,64.8672,66.3964,7.9779,-1.4111,-8.4989,-2.1894,Delta
41072,255083,65.5859,65.1961,6.1486,-2.0331,-7.0941,-1.1432,Delta
41073,255088,62.5313,63.7986,4.4245,-2.5560,-6.4624,-1.0050,Delta
41074,255091,53.2422,61.7191,2.2792,-3.4737,-7.8489,-1.9302,Delta
41075,255114,37.5313,58.5092,-0.6886,-5.0846,-11.4793,-3.6043,Delta
41076,255115,18.4609,54.0175,-4.5043,-7.3047,-16.3210,-5.2918,Delta
41077,255115,1.0625,48.5192,-8.7463,-9.6683,-20.5064,-6.1680,Delta
41078,255115,-9.9375,42.6461,-12.6927,-11.5205,-22.1992,-5.7197,Delta
41079,255115,-13.3281,37.0627,-15.7081,-12.3908,-20.7537,-4.1505,Delta
41080,255116,-8.4375,32.4186,-17.2778,-11.9842,-16.1780,-1.7859,Delta
41081,255119,1.4063,29.0235,-17.3246,-10.4339,-9.7765,0.5840,Delta
41082,255129,10.9141,26.7235,-16.2648,-8.2798,-3.6641,2.0925,Delta
41083,255132,17.3359,25.1556,-14.6598,-6.0913,0.7116,2.5120,Delta
41084,255132,18.4531,23.8139,-13.1252,-4.3889,2.4750,1.8713,Delta
41085,255136,16.2969,22.4099,-11.9461,-3.3129,2.2015,0.8229,Delta
41086,255138,12.9062,20.8515,-11.1560,-2.7642,0.9092,-0.1030,Delta
41087,255157,9.5469,19.1592,-10.6663,-2.5607,-0.5662,-0.6859,Delta
41088,255157,9.7266,17.6365,-10.1085,-2.3059,-0.9694,-0.5197,Delta
41089,255157,15.1406,16.6932,-9.0655,-1.6291,0.4558,0.4401,Delta
41090,255157,26.2578,16.7334,-7.1952,-0.2864,3.8609,1.9929,Delta
41091,255158,41.2656,17.9707,-4.4099,1.7016,8.5544,3.6495,Delta
41092,255161,55.1406,20.1863,-1.0855,3.9072,12.7822,4.5952,Delta
41093,255170,62.8594,22.7749,2.0631,5.6726,14.6442,4.2425,Delta
41094,255170,62.5234,25.0394,4.3457,6.4694,13.2722,2.6783,Delta
41095,255173,54.4141,26.3793,5.2860,6.0398,8.8611,0.3730,Delta
41096,255177,43.6250,26.6716,4.9839,4.6731,3.2396,-1.6328,Delta
41097,255185,33.9297,26.1147,3.8538,2.8790,-1.7753,-2.7472,Delta
41098,255188,30.3203,25.2926,2.6419,1.3726,-4.2883,-2.4857,Delta
41099,255189,32.2344,24.6834,1.8574,0.5352,-4.1055,-1.3212,Delta
41100,255194,36.6328,24.4673,1.6149,0.3363,-2.3244,-0.0646,Delta
41101,255197,37.9766,24.3552,1.5212,0.3025,-1.0226,0.3491,Delta
41102,255200,34.5547,23.9488,1.1360,0.0051,-1.3325,-0.1803,Delta
41103,255204,26.1563,22.8747,0.1183,-0.8225,-3.5000,-1.3738,Delta
41104,255219,16.8438,21.1296,-1.4312,-2.0072,-6.2850,-2.3920,Delta
41105,255220,8.3516,18.8523,-3.2814,-3.2936,-8.7019,-2.9170,Delta
41106,255220,2.6875,16.3311,-5.0849,-4.3664,-9.9139,-2.7873,Delta
41107,255221,1.8281,13.9850,-6.4165,-4.8905,-9.2568,-1.9267,Delta
41108,255235,4.4766,12.0837,-7.0768,-4.7854,-7.0872,-0.7548,Delta
41109,255239,8.8516,10.7231,-7.0799,-4.1673,-4.2073,0.3048,Delta
41110,255239,13.1797,9.8445,-6.5973,-3.2668,-1.4694,0.9749,Delta
41111,255240,16.9609,9.3540,-5.8073,-2.2765,0.7085,1.2750,Delta
41112,255240,20.2148,9.1687,-4.8463,-1.3168,2.2567,1.3381,Delta
41113,255260,23.4336,9.2540,-3.7767,-0.4221,3.3652,1.3361,Delta
41114,255260,25.6211,9.4978,-2.7317,0.3127,3.8951,1.1806,Delta
41115,255260,26.2813,9.7589,-1.8517,0.7991,3.7419,0.8410,Delta
41116,255260,24.9375,9.8723,-1.2793,0.9572,2.8323,0.3092,Delta
41117,255260,25.5938,10.0160,-0.7760,1.0608,2.3059,0.2077,Delta
41118,255263,31.2422,10.5925,0.0907,1.5100,3.3141,0.9063,Delta
41119,255267,39.8359,11.7954,1.4632,2.3766,5.5191,1.9047,Delta
41120,255271,45.5977,13.3275,2.9496,3.2417,7.1046,2.2140,Delta
41121,255280,44.5508,14.5992,3.9188,3.5434,6.4472,1.3566,Delta
41122,255280,37.5000,15.1479,3.9778,3.0251,3.4799,-0.2316,Delta
41123,255282,29.7578,14.9924,3.2992,1.9753,-0.1006,-1.4883,Delta
41124,255286,21.8398,14.1922,2.0675,0.6345,-3.4707,-2.2832,Delta
41125,255291,15.7383,12.9634,0.5984,-0.6838,-5.8345,-2.4764,Delta
41126,255310,11.9375,11.5393,-0.8281,-1.7517,-6.9130,-2.1849,Delta
41127,255310,12.9219,10.3309,-1.7934,-2.2501,-6.1169,-1.2485,Delta
41128,255310,14.8906,9.3972,-2.3157,-2.3015,-4.4960,-0.3924,Delta
41129,255310,14.3437,8.5059,-2.7125,-2.2703,-3.4655,-0.1943,Delta
41130,255310,10.8008,7.4101,-3.2631,-2.4202,-3.5797,-0.5886,Delta
41131,255314,6.5352,6.0735,-3.9805,-2.7297,-4.2792,-1.0442,Delta
41132,255323,6.0586,4.8311,-4.4889,-2.8316,-4.0866,-0.8253,Delta
41133,255323,11.8359,4.1828,-4.3030,-2.3212,-1.9378,0.2988,Theta
41134,255325,22.3086,4.4490,-3.2051,-1.0986,1.8722,1.8372,Delta
41135,255329,31.9297,5.4647,-1.5184,0.4391,5.5416,2.7949,Beta
41136,255339,34.2148,6.5538,-0.0429,1.5358,6.7217,2.3071,Beta
41137,255342,25.2109,6.7893,0.2936,1.4455,3.8539,0.1799,Delta
41138,255343,5.7969,5.4139,-1.1062,-0.1673,-2.8458,-2.9314,Delta
41139,255345,-15.4453,2.4489,-3.9311,-2.7792,-10.5078,-5.3867,Beta
41140,255365,-28.7344,-1.2895,-7.0962,-5.2725,-15.3790,-5.7829,Beta
41141,255366,-27.9063,-4.5681,-9.2654,-6.4953,-14.8518,-3.7419,Beta
41142,255366,-13.8242,-6.3536,-9.5331,-5.8663,-8.9432,-0.1612,Theta
41143,255366,8.3711,-6.1405,-7.6921,-3.5090,0.2575,3.5674,Theta
41144,255366,28.8730,-4.2755,-4.4547,-0.3312,8.9589,5.8012,Beta
41145,255376,39.6777,-1.7222,-1.0531,2.4592,13.7459,5.6727,Beta
41146,255376,38.1270,0.4401,1.3668,3.9362,13.2135,3.4836,Beta
41147,255377,26.8379,1.4578,2.1896,3.7938,8.2639,0.3567,Beta
41148,255380,12.8984,1.2340,1.5845,2.4630,1.6917,-2.2158,Alpha
41149,255384,4.0801,0.3151,0.3598,0.8588,-3.2234,-3.0996,Beta
41150,255396,3.5977,-0.5473,-0.5993,-0.1993,-4.6764,-2.2438,Beta
41151,255401,10.1152,-0.7889,-0.7513,-0.3370,-2.8393,-0.4249,Beta
41152,255401,17.5723,-0.3980,-0.2199,0.1670,0.1772,1.0556,Gamma
41153,255402,23.2070,0.4106,0.6572,0.9009,2.7285,1.7178,Beta
41154,255404,26.7871,1.4254,1.6031,1.5842,4.2282,1.7329,Beta
41155,255421,30.5801,2.6408,2.6025,2.2218,5.2100,1.6672,Beta
41156,255422,36.0859,4.1738,3.7702,2.9341,6.3321,1.8495,Beta
41157,255422,41.0371,5.9443,4.9968,3.6171,7.2076,1.9321,Beta
41158,255422,41.9326,7.5958,5.9032,3.9395,6.7999,1.4054,Delta
41159,255431,38.0674,8.7516,6.1523,3.6606,4.7223,0.2978,Delta
41160,255431,32.9805,9.3629,5.8040,2.9326,2.0002,-0.6932,Delta
41161,255431,29.4346,9.6113,5.1473,2.0811,-0.1799,-1.1096,Delta
41162,255435,29.1670,9.8010,4.5496,1.4447,-1.0049,-0.8327,Delta
41163,255443,30.3970,10.0597,4.1329,1.0840,-0.8384,-0.3298,Delta
41164,255443,31.6113,10.3786,3.8565,0.9072,-0.3445,0.0346,Delta
41165,255446,30.3101,10.5466,3.4760,0.6578,-0.4686,-0.0993,Delta
41166,255450,26.0160,10.3358,2.7706,0.1452,-1.5929,-0.6849,Delta
41167,255466,19.2570,9.5856,1.6261,-0.6945,-3.5801,-1.4856,Delta
41168,255466,12.0569,8.3175,0.1361,-1.7301,-5.7283,-2.1073,Delta
41169,255467,7.9209,6.8362,-1.3266,-2.6031,-6.8332,-2.0591,Delta
41170,255467,7.8213,5.4939,-2.4025,-3.0268,-6.3454,-1.3565,Beta
41171,255470,11.7217,4.6028,-2.8332,-2.8487,-4.2903,-0.2323,Delta
41172,255484,18.8350,4.3781,-2.5039,-2.0636,-1.0946,1.0211,Delta
41173,255485,27.1299,4.8463,-1.5137,-0.8518,2.3973,2.0286,Delta
41174,255485,33.5947,5.7858,-0.2029,0.4254,5.0439,2.3946,Delta
41175,255486,37.2441,6.9171,1.0862,1.4683,6.2882,2.1383,Delta
41176,255489,35.8594,7.8097,1.9110,1.9334,5.5277,1.1679,Delta
41177,255494,29.2285,8.0608,1.9314,1.6207,2.7577,-0.3152,Delta
41178,255504,18.1523,7.3759,0.9756,0.5045,-1.5434,-1.9904,Delta
41179,255508,5.1758,5.6990,-0.8527,-1.1988,-6.3243,-3.3849,Beta
41180,255509,-5.1836,3.3486,-3.0784,-2.9829,-9.9446,-3.8894,Beta
41181,255509,-9.6934,0.8735,-5.0673,-4.2857,-11.1135,-3.2610,Beta
41182,255513,-7.9160,-1.1993,-6.3136,-4.7517,-9.5802,-1.7890,Beta
41183,255517,-2.6523,-2.6260,-6.6906,-4.4164,-6.3594,-0.2010,Theta
41184,255537,2.3164,-3.4965,-6.4387,-3.6284,-3.0434,0.8184,Theta
41185,255537,4.9883,-4.0547,-5.9172,-2.7758,-0.7451,1.0746,Theta
41186,255537,5.1328,-4.5382,-5.4179,-2.1166,0.2122,0.7666,Theta
41187,255537,0.2773,-5.3608,-5.3672,-1.9899,-0.7662,-0.2235,Theta
41188,255537,-10.5312,-6.9701,-6.1561,-2.6524,-3.8885,-1.8127,Delta
41189,255544,-27.4961,-9.7826,-8.0792,-4.2409,-8.9980,-3.8098,Delta
41190,255545,-50.0469,-14.1235,-11.2886,-6.7530,-15.6231,-5.9638,Beta
41191,255548,-72.6367,-19.8313,-15.4058,-9.7194,-21.9184,-7.4075,Beta
41192,255552,-90.0039,-26.3318,-19.6880,-12.4275,-25.8699,-7.5116,Delta
41193,255555,-97.9609,-32.7695,-23.2240,-14.1313,-25.9567,-6.0516,Delta
41194,255559,-95.8203,-38.3226,-25.2893,-14.3670,-21.9674,-3.4334,Delta
41195,255579,-88.1875,-42.6307,-25.7592,-13.2713,-15.5936,-0.7631,Delta
41196,255580,-78.3633,-45.6409,-24.8470,-11.2422,-8.6335,1.3018,Delta
41197,255580,-71.3633,-47.7151,-23.1600,-8.9511,-3.1410,2.1645,Delta
41198,255580,-67.1641,-49.1765,-21.1613,-6.8189,0.3529,2.1446,Delta
41199,255580,-64.0000,-50.1717,-19.0515,-4.9606,2.3939,1.8440,Delta
41200,255590,-61.1055,-50.7703,-16.9170,-3.3751,3.5737,1.5636,Delta
41201,255591,-57.4766,-50.9533,-14.7375,-1.9723,4.4847,1.4852,Delta
41202,255592,-54.3633,-50.8059,-12.6043,-0.7847,5.0416,1.3949,Delta
41203,255595,-52.7813,-50.4874,-10.6712,0.0995,4.9909,1.1205,Delta
41204,255599,-54.4375,-50.2792,-9.1937,0.5088,3.8687,0.4596,Delta
41205,255603,-59.0938,-50.4141,-8.3346,0.3785,1.7154,-0.4545,Delta
41206,255615,-65.6875,-51.0135,-8.1146,-0.2251,-1.0347,-1.3649,Delta
41207,255620,-71.7109,-51.9818,-8.3261,-1.0472,-3.4804,-1.8821,Delta
41208,255620,-72.1719,-52.8271,-8.3839,-1.5382,-4.0127,-1.3827,Delta
41209,255621,-62.8750,-52.7678,-7.4991,-1.0544,-1.1961,0.4690,Delta
41210,255622,-38.1328,-50.6427,-4.6177,1.1908,6.5493,4.0543,Delta
41211,255626,4.1172,-45.2465,1.1869,5.7574,19.6803,9.1257,Delta
41212,255648,64.0000,-35.4938,10.5668,12.8921,37.6772,15.1490,Beta
41213,255649,131.3203,-21.2464,23.0841,21.8457,56.9956,20.2900,Beta
41214,255649,190.7578,-3.6315,37.0615,30.8996,72.1202,22.4205,Beta
41215,255649,224.6094,14.8981,49.7247,37.6373,76.9320,19.7653,Beta
41216,255649,218.3750,30.9663,57.7999,39.5705,66.7622,11.6633,Beta
41217,255650,164.6641,40.9516,58.2987,34.8271,39.9713,-1.1477,Theta
41218,255653,69.1797,42.0819,49.6045,23.0027,-0.2990,-16.1330,Theta
41219,255661,-48.2031,33.5014,32.3514,5.6994,-45.8488,-29.3644,Beta
41220,255661,-158.7578,16.7904,9.5893,-13.6459,-85.4099,-36.8063,Beta
41221,255665,-235.7812,-4.4554,-14.0546,-30.7848,-108.6557,-36.0761,Beta
41222,255669,-267.0469,-26.0167,-34.0826,-42.2777,-110.8193,-27.8961,Beta
41223,255685,-258.0000,-44.5582,-47.6662,-46.6945,-94.4516,-15.7058,Beta
41224,255686,-225.2500,-58.4471,-54.2137,-44.7578,-67.3444,-3.7576,Beta
41225,255686,-187.7656,-67.7691,-55.0097,-38.6564,-38.7506,4.6986,Delta
41226,255686,-157.5859,-73.5850,-52.1274,-30.8448,-15.3712,8.6597,Delta
41227,255688,-138.1719,-77.1302,-47.4658,-23.1687,0.1763,9.0273,Delta
41228,255703,-126.8984,-79.3001,-42.2465,-16.5503,8.6976,7.5503,Delta
41229,255703,-118.9766,-80.5085,-36.9830,-11.1378,12.6882,5.8149,Delta
41230,255704,-111.8359,-80.9181,-31.8405,-6.7696,14.3243,4.5259,Delta
41231,255705,-104.2578,-80.5764,-26.8368,-3.2057,15.0194,3.8140,Delta
41232,255708,-95.2344,-79.4448,-21.8973,-0.1852,15.6709,3.6423,Delta
41233,255713,-87.7813,-77.7348,-17.2211,2.2448,15.8025,3.3988,Delta
41234,255728,-83.1172,-75.7358,-13.0555,3.9885,14.9893,2.8390,Delta
41235,255731,-81.9922,-73.7680,-9.6396,4.9608,13.0057,1.9276,Delta
41236,255731,-80.8828,-71.8315,-6.8404,5.4156,10.8642,1.2705,Delta
41237,255731,-76.2500,-69.6390,-4.2485,5.8036,9.8883,1.3716,Delta
41238,255732,-65.6563,-66.7348,-1.3491,6.5912,11.0436,2.3912,Delta
41239,255736,-52.8906,-63.0202,1.9152,7.7544,13.3833,3.5118,Delta
41240,255751,-42.2344,-58.7557,5.2181,8.9325,15.2733,3.9695,Delta
41241,255752,-36.9297,-54.4388,8.0410,9.6550,15.3280,3.4166,Delta
41242,255752,-37.9063,-50.5905,9.9270,9.5831,13.0500,2.0149,Delta
41243,255752,-42.1250,-47.4300,10.8087,8.7790,9.3802,0.5060,Delta
41244,255755,-46.7969,-44.9258,10.8893,7.5286,5.5814,-0.5641,Delta
41245,255765,-49.9219,-42.8863,10.5029,6.1807,2.6530,-0.9792,Delta
41246,255765,-50.0000,-41.0175,10.0334,5.0686,1.2349,-0.7206,Delta
41247,255767,-45.8281,-38.9581,9.8700,4.4779,1.6747,0.1504,Delta
41248,255770,-38.6953,-36.4896,10.1884,4.4608,3.5063,1.2336,Delta
41249,255774,-30.8594,-33.6005,10.9199,4.8495,5.7779,2.0764,Delta
41250,255787,-23.8516,-30.4053,11.8768,5.4054,7.6842,2.4748,Delta
41251,255790,-18.3984,-27.0661,12.8538,5.9188,8.7932,2.4473,Delta
41252,255790,-13.4883,-23.6460,13.7835,6.3412,9.3259,2.2844,Delta
41253,255791,-9.1211,-20.2014,14.6164,6.6468,9.4378,2.0799,Delta
41254,255794,-4.8008,-16.7427,15.3594,6.8636,9.3722,1.9325,Delta
41255,255799,-1.0078,-13.3181,15.9783,6.9756,9.1118,1.7717,Theta
41256,255818,1.7383,-10.0132,16.4058,6.9379,8.5380,1.5182,Theta
41257,255818,3.7187,-6.8814,16.6185,6.7515,7.7251,1.2303,Theta
41258,255818,8.1797,-3.7064,16.8781,6.6730,7.5947,1.3813,Theta
41259,255818,18.3398,-0.0331,17.6513,7.1023,9.2412,2.3454,Theta
41260,255819,34.1641,4.5429,19.2744,8.2579,12.8094,3.8986,Theta
41261,255821,51.5859,10.0518,21.6388,9.9283,17.0135,5.2357,Theta
41262,255834,63.3359,15.9286,24.0354,11.4021,19.3769,5.2876,Theta
41263,255834,63.9766,21.2248,25.4741,11.8349,17.8143,3.5656,Theta
41264,255834,52.5977,25.0178,25.1566,10.6871,11.8617,0.4739,Theta
41265,255837,35.5664,27.0008,23.0571,8.1899,3.6309,-2.5637,Delta
41266,255843,20.1875,27.4951,19.8052,5.1072,-3.8787,-4.3171,Delta
41267,255855,14.1875,27.4185,16.5442,2.5270,-7.6379,-3.9521,Delta
41268,255855,16.7461,27.5267,14.0562,1.0293,-7.2827,-2.1764,Delta
41269,255855,24.7813,28.2455,12.6497,0.6832,-4.0504,-0.0197,Delta
41270,255856,33.9805,29.6050,12.1709,1.1472,0.0881,1.6189,Delta
41271,255872,40.1055,31.2866,12.1305,1.8496,3.1820,2.1812,Delta
41272,255873,39.9063,32.7404,11.8814,2.1801,3.8095,1.4943,Delta
41273,255873,33.4531,33.4802,10.9507,1.7874,1.8103,-0.0303,Delta
41274,255873,22.3086,33.1983,9.1302,0.6094,-2.1080,-1.8198,Delta
41275,255876,9.0117,31.8267,6.4949,-1.1610,-6.7625,-3.3362,Delta
41276,255880,-2.9180,29.5923,3.4123,-3.1086,-10.6972,-4.0960,Delta
41277,255893,-10.4863,26.9423,0.4178,-4.7408,-12.6918,-3.8639,Delta
41278,255896,-13.2344,24.3153,-2.0527,-5.7355,-12.4470,-2.8791,Delta
41279,255897,-9.7070,22.2220,-3.5598,-5.8124,-9.7666,-1.2369,Delta
41280,255897,-1.7070,20.9728,-3.9449,-4.9804,-5.3840,0.5699,Delta
41281,255900,9.9668,20.7795,-3.1764,-3.3476,0.0005,2.2932,Delta
41282,255919,21.7852,21.5437,-1.5493,-1.2879,5.0649,3.4301,Delta
41283,255920,29.4922,22.8301,0.3419,0.6237,8.2482,3.5078,Delta
41284,255920,29.1230,23.9260,1.7136,1.7370,8.1889,2.2619,Delta
41285,255920,20.7539,24.1994,1.9974,1.6964,4.8528,0.1154,Delta
41286,255920,9.4570,23.4981,1.2179,0.7263,0.0126,-1.8466,Delta
41287,255923,0.7617,22.1362,-0.1201,-0.5686,-4.0287,-2.7411,Delta
41288,255933,-2.3535,20.6383,-1.3789,-1.5748,-5.7633,-2.3770,Delta
41289,255934,-1.1895,19.3680,-2.1948,-2.0296,-5.3062,-1.3377,Delta
41290,255935,5.4629,18.7495,-2.2021,-1.7045,-2.6681,0.2181,Delta
41291,255938,17.8047,19.1777,-1.1247,-0.4796,1.9106,2.1147,Delta
41292,255946,33.5313,20.8181,1.0297,1.5003,7.4733,3.8854,Delta
41293,255948,46.3584,23.3062,3.7046,3.6296,11.8762,4.6225,Delta
41294,255950,51.8125,25.9511,6.0977,5.1870,13.3186,3.9111,Delta
41295,255954,51.2070,28.2405,7.7272,5.8578,11.9015,2.3652,Delta
41296,255968,47.3496,29.9447,8.4853,5.7055,8.7876,0.7626,Delta
41297,255969,45.7715,31.3082,8.7747,5.2316,6.0888,0.0198,Delta
41298,255969,49.2012,32.7724,9.1348,4.9671,5.2289,0.3698,Delta
41299,255970,55.5918,34.5656,9.7924,5.0704,5.9270,1.1894,Delta
41300,255974,61.6641,36.6257,10.6337,5.3696,7.0033,1.7590,Delta
41301,255989,65.6719,38.7545,11.4229,5.6164,7.5223,1.8044,Delta
41302,255989,66.3857,40.6746,11.8808,5.5670,6.8973,1.2902,Delta
41303,255989,64.3291,42.1802,11.8495,5.1255,5.2103,0.4762,Delta
41304,255990,62.7842,43.3547,11.4977,4.5034,3.5049,-0.0352,Delta
41305,255994,60.9941,44.2113,10.8922,3.7803,1.9544,-0.3556,Delta
41306,256006,57.2100,44.6203,9.9389,2.8750,0.1349,-0.8122,Delta
41307,256010,50.2026,44.3658,8.4691,1.6516,-2.3961,-1.5828,Delta
41308,256011,41.7510,43.4001,6.5167,0.1783,-5.2286,-2.3404,Delta
41309,256011,35.3701,41.9671,4.4128,-1.2219,-7.2412,-2.5467,Delta
41310,256013,31.2925,40.3044,2.4265,-2.3367,-8.0811,-2.2717,Delta
41311,256017,29.9976,38.6644,0.7967,-3.0123,-7.6508,-1.6255,Delta
41312,256020,29.7090,37.1283,-0.4551,-3.3110,-6.5570,-1.0012,Delta
41313,256042,28.4189,35.6055,-1.4893,-3.4424,-5.6382,-0.7348,Delta
41314,256042,25.8872,33.9956,-2.4494,-3.5608,-5.2344,-0.7911,Delta
41315,256042,21.1250,32.1279,-3.5274,-3.8372,-5.6612,-1.1912,Delta
41316,256042,16.1514,30.0145,-4.6932,-4.2141,-6.3839,-1.5389,Delta
41317,256042,10.7217,27.6464,-5.9436,-4.6703,-7.2373,-1.8220,Delta
41318,256044,6.3408,25.1381,-7.1473,-5.0738,-7.7449,-1.8511,Delta
41319,256048,3.9961,22.6728,-8.1235,-5.2701,-7.5200,-1.5453,Delta
41320,256052,4.6748,20.4946,-8.6577,-5.0985,-6.2595,-0.8693,Delta
41321,256059,7.0957,18.7177,-8.7061,-4.5755,-4.3337,-0.1230,Delta
41322,256062,9.9941,17.3408,-8.3513,-3.8246,-2.2996,0.4443,Delta
41323,256063,11.6133,16.2199,-7.8105,-3.0666,-0.8376,0.6091,Delta
41324,256067,12.7168,15.2873,-7.1840,-2.3784,0.0888,0.5800,Delta
41325,256071,12.5586,14.4220,-6.6110,-1.8611,0.3654,0.3536,Delta
41326,256075,11.6504,13.5569,-6.1509,-1.5297,0.1739,0.0686,Delta
